Date,Open,High,Low,Close,Volume,OpenInt
03-02-1992,9.925,10.267,9.893,10.267,432883,0
04-02-1992,10.223,10.385,10.181,10.342,474029,0
05-02-1992,10.385,10.47,10.302,10.385,699645,0
06-02-1992,10.43,10.599,10.342,10.555,453105,0
07-02-1992,10.555,10.555,10.342,10.385,475793,0
10-02-1992,10.47,10.555,10.47,10.512,308498,0
11-02-1992,10.555,10.759,10.512,10.64,765011,0
12-02-1992,10.675,10.675,10.555,10.64,619229,0
13-02-1992,10.64,10.64,10.342,10.385,691294,0
14-02-1992,10.302,10.385,10.096,10.096,496485,0
18-02-1992,10.011,10.181,9.766,9.849,883635,0
19-02-1992,9.638,9.72,9.4742,9.4742,1356844,0
20-02-1992,9.52,9.893,9.3043,9.849,1420920,0
21-02-1992,9.925,9.97,9.52,9.561,945008,0
24-02-1992,9.561,9.925,9.52,9.893,458396,0
25-02-1992,9.893,9.893,9.638,9.849,522232,0
26-02-1992,9.807,9.925,9.766,9.849,514120,0
27-02-1992,9.893,9.893,9.561,9.638,449228,0
28-02-1992,9.68,9.849,9.68,9.766,577727,0
02-03-1992,9.766,9.849,9.68,9.68,487435,0
03-03-1992,9.68,9.68,9.4325,9.4742,861532,0
04-03-1992,9.4325,9.4742,9.3043,9.3043,982629,0
05-03-1992,9.2636,9.3904,9.2197,9.3043,600534,0
06-03-1992,9.2636,9.4325,9.2636,9.3904,1026599,0
09-03-1992,9.3482,9.3904,9.2197,9.3043,480379,0
10-03-1992,9.3482,9.4325,9.2636,9.2636,811802,0
11-03-1992,9.2197,9.2636,9.1871,9.2636,392794,0
12-03-1992,9.2636,9.3043,9.1871,9.3043,396790,0
13-03-1992,9.3043,9.3043,8.9738,8.9738,1187544,0
16-03-1992,8.9738,8.9738,8.7699,8.9738,1005673,0
17-03-1992,9.0171,9.0608,8.7699,8.9738,1139932,0
18-03-1992,8.9738,9.1871,8.8457,9.1871,1263849,0
19-03-1992,9.2636,9.3482,9.1871,9.2636,1247507,0
20-03-1992,9.2636,9.2636,9.1434,9.2197,1019427,0
23-03-1992,9.2197,9.3043,9.1871,9.2197,650266,0
24-03-1992,9.3043,9.3482,9.2197,9.2636,676719,0
25-03-1992,9.2197,9.2636,9.0608,9.0608,809683,0
26-03-1992,9.0608,9.0608,8.5569,8.6842,2372275,0
27-03-1992,8.7276,8.8457,8.5993,8.8122,921022,0
30-03-1992,8.7699,8.9738,8.7276,8.9738,623341,0
31-03-1992,8.8888,8.93,8.6842,8.7699,655790,0
01-04-1992,8.7699,8.7699,8.5144,8.5993,1019073,0
02-04-1992,8.5144,8.6842,8.5144,8.5569,860243,0
03-04-1992,8.5569,8.5993,8.4804,8.5569,784173,0
06-04-1992,8.6419,8.6419,8.3951,8.4804,1295002,0
07-04-1992,8.4376,8.4376,8.2677,8.2677,1950444,0
08-04-1992,8.1824,8.2677,7.9784,8.2251,2091288,0
09-04-1992,8.2251,8.2251,8.1061,8.1399,1083855,0
10-04-1992,8.1399,8.3525,8.1399,8.3101,2139138,0
13-04-1992,8.3101,8.4804,8.2677,8.4376,760542,0
14-04-1992,8.5569,8.6419,8.4804,8.4804,799691,0
15-04-1992,8.4804,8.5993,7.9784,8.1061,3494214,0
16-04-1992,8.1061,8.1399,7.8509,7.9359,3646468,0
20-04-1992,7.9359,8.021,7.7318,7.7658,1833462,0
21-04-1992,7.7658,7.8083,7.4341,7.7658,1757751,0
22-04-1992,7.8509,8.1061,7.7658,8.021,1331216,0
23-04-1992,8.021,8.0636,7.8934,7.9359,1436673,0
24-04-1992,7.9784,8.1061,7.8934,7.9359,1126061,0
27-04-1992,8.1399,8.1824,7.9784,7.9784,605823,0
28-04-1992,8.0636,8.1399,8.021,8.1399,615581,0
29-04-1992,8.0636,8.1399,7.9359,7.9784,993797,0
30-04-1992,7.9784,8.0636,7.9359,8.0636,593832,0
01-05-1992,8.1399,8.2251,7.8934,7.9359,652497,0
04-05-1992,7.9444,8.1486,7.9444,8.1486,678011,0
05-05-1992,8.1486,8.1909,7.9868,8.0722,638976,0
06-05-1992,8.1142,8.3188,8.0294,8.2336,688474,0
07-05-1992,8.3188,8.3188,8.1486,8.1909,544101,0
08-05-1992,8.1909,8.5227,8.1142,8.3612,808745,0
11-05-1992,8.3612,8.4039,8.3188,8.3612,445461,0
12-05-1992,8.4039,8.4039,8.3188,8.3188,925135,0
13-05-1992,8.3188,8.3188,8.2336,8.2336,595125,0
14-05-1992,8.2336,8.2336,7.9019,7.9868,1505919,0
15-05-1992,7.9868,8.0722,7.9019,7.9019,861653,0
18-05-1992,7.9868,8.0294,7.9444,7.9444,389854,0
19-05-1992,8.0294,8.1909,7.9019,8.1486,888219,0
20-05-1992,8.2761,8.5656,8.1909,8.5656,1341326,0
21-05-1992,8.4886,8.4886,8.4039,8.4461,555271,0
22-05-1992,8.4886,8.5656,8.4461,8.5227,630746,0
26-05-1992,8.4461,8.6504,8.4039,8.6504,685651,0
27-05-1992,8.6504,8.6934,8.5227,8.6504,612762,0
28-05-1992,8.6504,8.8634,8.5656,8.8634,700347,0
29-05-1992,8.8216,8.8634,8.5656,8.5656,701760,0
01-06-1992,8.5227,8.5656,8.4461,8.5227,883635,0
02-06-1992,8.7348,8.7348,8.6504,8.6934,670017,0
03-06-1992,8.778,8.778,8.6077,8.6504,398787,0
04-06-1992,8.6077,8.6934,8.5227,8.5227,504717,0
05-06-1992,8.4886,8.6077,8.4461,8.5656,437232,0
08-06-1992,8.6504,8.7348,8.6504,8.6504,528580,0
09-06-1992,8.4039,8.4039,8.0722,8.1486,1789960,0
10-06-1992,8.1142,8.1486,7.9868,7.9868,860243,0
11-06-1992,7.9868,8.0294,7.8169,7.9868,771711,0
12-06-1992,8.0294,8.1486,7.9444,7.9444,807572,0
15-06-1992,7.9868,8.0722,7.9444,7.9868,622283,0
16-06-1992,8.0722,8.1142,7.9868,7.9868,710107,0
17-06-1992,8.0294,8.0294,7.8595,7.9019,550334,0
18-06-1992,7.9868,7.9868,7.9019,7.9868,685651,0
19-06-1992,7.9868,7.9868,7.9444,7.9444,636509,0
22-06-1992,7.9019,7.9444,7.8595,7.9444,520118,0
23-06-1992,7.9444,7.9868,7.8595,7.9444,692824,0
24-06-1992,7.9444,8.0722,7.9444,7.9868,439115,0
25-06-1992,7.9444,8.0722,7.9444,7.9868,375863,0
26-06-1992,7.9868,8.0294,7.9019,7.9868,311200,0
29-06-1992,7.9444,7.9868,7.7743,7.8169,2188047,0
30-06-1992,7.9019,7.9444,7.8169,7.8595,1069510,0
01-07-1992,7.8595,7.8595,7.7743,7.8595,1142048,0
02-07-1992,7.8595,7.9019,7.8169,7.8595,1184726,0
06-07-1992,7.9019,8.0294,7.8595,8.0294,683652,0
07-07-1992,8.1142,8.1909,8.0294,8.0294,925375,0
08-07-1992,8.0294,8.3612,8.0294,8.3612,1302648,0
09-07-1992,8.4039,8.6934,8.3612,8.6504,1847806,0
10-07-1992,8.6934,8.8216,8.4886,8.5656,889985,0
13-07-1992,8.5656,8.7348,8.5227,8.6934,543514,0
14-07-1992,8.6934,8.6934,8.5656,8.6504,313907,0
15-07-1992,8.5227,8.6077,8.4461,8.5227,549154,0
16-07-1992,8.5227,8.6934,8.4886,8.6504,621460,0
17-07-1992,8.8216,8.9823,8.778,8.938,1438199,0
20-07-1992,8.8634,8.9823,8.7348,8.938,1008960,0
21-07-1992,8.938,8.938,8.8634,8.8634,482377,0
22-07-1992,8.8216,8.8634,8.6504,8.778,554328,0
23-07-1992,8.6934,8.778,8.6504,8.7348,304970,0
24-07-1992,8.6504,8.7348,8.6504,8.6934,416188,0
27-07-1992,8.6504,8.6934,8.5656,8.5656,469094,0
28-07-1992,8.6077,8.7348,8.5656,8.7348,601476,0
29-07-1992,8.778,8.9823,8.7348,8.938,1498397,0
30-07-1992,8.9823,9.2374,8.938,9.1957,1361311,0
31-07-1992,9.1957,9.1957,9.0267,9.0674,676482,0
03-08-1992,9.074,9.074,8.9474,8.9907,536692,0
04-08-1992,8.9907,9.0342,8.8727,8.9907,432296,0
05-08-1992,8.9907,9.0342,8.9055,8.9907,251123,0
06-08-1992,8.9474,9.0342,8.9474,8.9907,409252,0
07-08-1992,8.9474,9.162,8.9474,8.9474,530112,0
10-08-1992,8.9474,9.0342,8.9055,9.0342,437701,0
11-08-1992,8.5399,8.6679,8.5399,8.6244,370338,0
12-08-1992,8.6244,8.6679,8.5399,8.5824,231724,0
13-08-1992,8.6244,8.6244,8.5399,8.5824,263233,0
14-08-1992,8.5824,8.5824,8.4634,8.4634,646030,0
17-08-1992,8.4974,8.4974,8.4206,8.4634,387503,0
18-08-1992,8.4634,8.4974,8.3783,8.4206,841663,0
19-08-1992,8.4634,8.5824,8.4206,8.4206,526701,0
20-08-1992,8.4634,8.4634,8.2932,8.3358,697881,0
21-08-1992,8.3783,8.4206,8.208,8.2932,1825936,0
24-08-1992,8.208,8.2507,8.1233,8.2507,368573,0
25-08-1992,8.2507,8.2507,8.1233,8.208,534108,0
26-08-1992,8.208,8.2507,8.1233,8.2507,745377,0
27-08-1992,8.2932,8.3358,8.1652,8.1652,408311,0
28-08-1992,8.208,8.3358,8.208,8.2932,361638,0
31-08-1992,8.3358,8.3358,8.1233,8.1652,357406,0
01-09-1992,8.0803,8.1652,8.0039,8.1652,586192,0
02-09-1992,8.208,8.3358,8.208,8.3358,622871,0
03-09-1992,8.2932,8.4206,8.2507,8.3783,1426089,0
04-09-1992,8.3783,8.4634,8.3358,8.3358,252182,0
08-09-1992,8.3783,8.4206,8.2507,8.2507,622871,0
09-09-1992,8.2507,8.3783,8.208,8.3358,430768,0
10-09-1992,8.3358,8.5824,8.2507,8.5399,670603,0
11-09-1992,8.5399,8.5824,8.4634,8.4974,489666,0
14-09-1992,8.5824,8.6244,8.4974,8.5824,476622,0
15-09-1992,8.5399,8.6244,8.3358,8.3783,511535,0
16-09-1992,8.2932,8.4206,8.2507,8.3358,486846,0
17-09-1992,8.3358,8.4634,8.3358,8.3783,796754,0
18-09-1992,8.4206,8.4206,8.1652,8.208,604417,0
21-09-1992,8.1652,8.1652,8.0466,8.1233,637568,0
22-09-1992,8.0803,8.208,8.0803,8.1652,543040,0
23-09-1992,8.208,8.2932,8.0803,8.1652,677776,0
24-09-1992,8.1652,8.3358,8.1652,8.2507,419128,0
25-09-1992,8.2932,8.3358,8.2507,8.2932,341059,0
28-09-1992,8.2507,8.3358,8.2507,8.2932,356936,0
29-09-1992,8.2507,8.3358,8.2507,8.2507,233135,0
30-09-1992,8.2932,8.3358,8.2507,8.2932,407370,0
01-10-1992,8.4634,8.7522,8.4634,8.71,1599975,0
02-10-1992,8.8373,8.8727,8.4206,8.5399,1442433,0
05-10-1992,8.4974,8.6244,8.2932,8.5824,1125825,0
06-10-1992,8.5824,8.6679,8.5399,8.5824,615935,0
07-10-1992,8.6244,8.6679,8.4974,8.4974,863062,0
08-10-1992,8.4974,8.5399,8.3358,8.3783,624870,0
09-10-1992,8.3358,8.4206,8.3358,8.3358,589601,0
12-10-1992,8.3358,8.5824,8.3358,8.5399,347412,0
13-10-1992,8.5399,8.7958,8.4974,8.6679,802633,0
14-10-1992,8.6679,8.71,8.3358,8.3358,495780,0
15-10-1992,8.3358,8.6679,8.3358,8.6244,1008843,0
16-10-1992,8.6679,8.71,8.5399,8.6244,533522,0
19-10-1992,8.6244,8.9132,8.6244,8.9132,794047,0
20-10-1992,8.8373,9.0002,8.7958,8.8373,791461,0
21-10-1992,8.9132,8.956,8.7958,8.8727,396672,0
22-10-1992,8.8727,8.8727,8.7958,8.8727,628392,0
23-10-1992,8.8727,9.0827,8.8727,9.0827,576314,0
26-10-1992,9.0427,9.1261,8.8727,9.0827,540694,0
27-10-1992,9.0827,9.1261,9.0427,9.0827,751724,0
28-10-1992,9.0827,9.1261,8.9132,9.0002,615347,0
29-10-1992,9.0002,9.0002,8.7958,8.8373,402080,0
30-10-1992,8.8727,8.8727,8.7958,8.7958,388204,0
02-11-1992,8.8039,9.0087,8.7606,9.0087,365167,0
03-11-1992,8.9214,9.0087,8.7606,8.8457,492724,0
04-11-1992,8.6758,8.7192,8.3442,8.3442,1575874,0
05-11-1992,8.4634,8.6758,8.4634,8.6334,534580,0
06-11-1992,8.6334,8.6758,8.5056,8.6334,654848,0
09-11-1992,8.6758,8.7606,8.5483,8.591,744081,0
10-11-1992,8.7192,8.7192,8.5483,8.591,1073388,0
11-11-1992,8.5483,8.9214,8.5483,8.88,649559,0
12-11-1992,8.7606,8.8457,8.6334,8.7192,599360,0
13-11-1992,8.8039,8.88,8.7192,8.8457,274753,0
16-11-1992,8.7606,8.8039,8.5483,8.591,340474,0
17-11-1992,8.5483,8.591,8.4634,8.591,464039,0
18-11-1992,8.6334,8.88,8.591,8.6758,498131,0
19-11-1992,8.6758,8.8039,8.6334,8.6334,328485,0
20-11-1992,8.7606,8.9644,8.6334,8.9644,844367,0
23-11-1992,8.9214,8.9214,8.8039,8.88,579255,0
24-11-1992,8.8457,9.0522,8.8039,9.0087,655206,0
25-11-1992,8.9644,8.9644,8.7606,8.9214,446637,0
27-11-1992,8.9644,9.0522,8.88,9.0522,260528,0
30-11-1992,9.0522,9.1349,8.9214,9.0898,837549,0
01-12-1992,9.0898,9.1349,8.9214,9.0087,630983,0
02-12-1992,8.9214,9.0522,8.8457,8.9644,618757,0
03-12-1992,9.0087,9.0522,8.9644,8.9644,516120,0
04-12-1992,9.0087,9.1349,9.0087,9.1349,412779,0
07-12-1992,9.1349,9.1349,8.9644,9.0522,404549,0
08-12-1992,9.0522,9.0522,8.9644,9.0087,555508,0
09-12-1992,9.0087,9.0898,9.0087,9.0898,549628,0
10-12-1992,9.0522,9.2197,9.0087,9.1349,688947,0
11-12-1992,9.0898,9.1783,9.0087,9.0522,379154,0
14-12-1992,9.0898,9.0898,8.9214,9.0087,328130,0
15-12-1992,8.9214,8.9644,8.8039,8.88,515765,0
16-12-1992,8.9214,8.9214,8.7192,8.7192,580782,0
17-12-1992,8.7606,8.7606,8.6334,8.6758,759835,0
18-12-1992,8.6758,8.9214,8.6334,8.8457,1246922,0
21-12-1992,8.7606,8.8039,8.6758,8.7192,618757,0
22-12-1992,8.7192,8.8457,8.7192,8.8039,943241,0
23-12-1992,8.8039,9.1349,8.8039,9.0898,1095256,0
24-12-1992,9.0898,9.1783,9.0898,9.0898,408075,0
28-12-1992,9.1349,9.1349,8.9214,8.9214,219970,0
29-12-1992,8.9214,9.2197,8.9214,9.1349,915735,0
30-12-1992,9.1349,9.1783,8.9214,8.9214,314492,0
31-12-1992,8.9214,9.0522,8.8457,8.8457,358816,0
04-01-1993,8.88,8.9644,8.8457,8.9644,509299,0
05-01-1993,8.9214,9.0087,8.8457,8.9644,496366,0
06-01-1993,8.9214,9.1349,8.9214,9.1349,709166,0
07-01-1993,9.1783,9.2636,9.0087,9.0087,684359,0
08-01-1993,9.0087,9.0522,8.9644,9.0087,726096,0
11-01-1993,8.9644,9.1349,8.9214,9.0522,503186,0
12-01-1993,9.1349,9.2197,9.0522,9.2197,1069510,0
13-01-1993,9.2197,9.4662,9.1783,9.4662,1002729,0
14-01-1993,9.4662,9.68,9.4662,9.552,1051758,0
15-01-1993,9.552,9.552,9.3826,9.4229,668485,0
18-01-1993,9.3395,9.593,9.3395,9.4229,990506,0
19-01-1993,9.3826,9.4229,8.9644,9.1783,633571,0
20-01-1993,9.2197,9.2197,9.0087,9.1349,526819,0
21-01-1993,9.1349,9.4662,9.1349,9.3043,656494,0
22-01-1993,9.3043,9.4229,9.2636,9.3043,401259,0
25-01-1993,9.0087,9.0522,8.7192,8.88,1507685,0
26-01-1993,8.9644,8.9644,8.8039,8.8457,491080,0
27-01-1993,8.8457,8.8457,8.6758,8.6758,590188,0
28-01-1993,8.6758,8.8457,8.6758,8.7192,448049,0
29-01-1993,8.7192,8.8039,8.7192,8.7606,366575,0
01-02-1993,8.7276,8.8122,8.5144,8.5993,1024601,0
02-02-1993,8.5993,8.8548,8.5569,8.8548,635216,0
03-02-1993,8.8548,8.8548,8.6419,8.7699,923254,0
04-02-1993,8.8548,8.8548,8.6842,8.7699,760189,0
05-02-1993,8.8548,8.8548,8.7276,8.7699,610056,0
08-02-1993,8.8122,8.8122,8.5569,8.6419,877052,0
09-02-1993,8.6419,8.6842,8.5144,8.5993,588307,0
10-02-1993,8.5569,8.5993,8.3525,8.3525,1157566,0
11-02-1993,8.4293,8.5144,8.3951,8.5144,881049,0
12-02-1993,8.93,8.93,8.6419,8.6842,690705,0
16-02-1993,8.7699,8.7699,8.3951,8.3951,673661,0
17-02-1993,8.3951,8.5144,8.1824,8.1824,1716012,0
18-02-1993,8.2677,8.4719,8.2251,8.2251,1328861,0
19-02-1993,8.3101,8.3951,8.2677,8.3525,482028,0
22-02-1993,8.3525,8.4719,8.2251,8.2677,769010,0
23-02-1993,8.2251,8.3951,8.2251,8.3525,668959,0
24-02-1993,8.3951,8.5569,8.3525,8.5144,917494,0
25-02-1993,8.5569,8.8548,8.5569,8.8548,846486,0
26-02-1993,8.8548,8.8888,8.7276,8.8548,597126,0
01-03-1993,8.7699,8.8122,8.6842,8.7699,597008,0
02-03-1993,8.7276,8.9738,8.7276,8.9738,920317,0
03-03-1993,8.9738,8.9738,8.8888,8.9738,379978,0
04-03-1993,8.9738,8.9738,8.8548,8.93,346118,0
05-03-1993,8.93,9.0171,8.7276,8.7276,630631,0
08-03-1993,8.7276,9.0171,8.7276,9.0171,701760,0
09-03-1993,9.0171,9.0171,8.7699,8.7699,385502,0
10-03-1993,8.7699,8.8122,8.7276,8.7276,604884,0
11-03-1993,8.7699,8.8888,8.7276,8.7699,780297,0
12-03-1993,8.5144,8.6842,8.4719,8.5993,709871,0
15-03-1993,8.5144,8.8122,8.5144,8.6842,221026,0
16-03-1993,8.6419,8.7276,8.5993,8.6842,409957,0
17-03-1993,8.6842,8.7276,8.5569,8.6419,501896,0
18-03-1993,8.6842,8.8888,8.6419,8.8122,523173,0
19-03-1993,8.8548,8.8548,8.7276,8.7276,607822,0
22-03-1993,8.6419,8.6842,8.5569,8.6419,311787,0
23-03-1993,8.5993,8.9738,8.5569,8.8888,815448,0
24-03-1993,8.8548,8.8888,8.6842,8.7699,613116,0
25-03-1993,8.7699,8.7699,8.6419,8.7276,457689,0
26-03-1993,8.6842,8.7699,8.5993,8.6419,615819,0
29-03-1993,8.6419,8.7699,8.5993,8.6842,573375,0
30-03-1993,8.8122,8.8122,8.5569,8.5993,602061,0
31-03-1993,8.5993,8.6842,8.5569,8.5993,744440,0
01-04-1993,8.5144,8.5569,8.4293,8.5144,742436,0
02-04-1993,8.4293,8.4719,8.3101,8.3951,1089378,0
05-04-1993,8.4719,8.5993,8.2677,8.2677,705641,0
06-04-1993,8.2677,8.4293,8.2677,8.3525,711520,0
07-04-1993,8.3951,8.3951,8.0123,8.055,982982,0
08-04-1993,8.1399,8.2677,8.0974,8.2677,933013,0
12-04-1993,8.2677,8.3951,8.1399,8.2251,696819,0
13-04-1993,8.2251,8.2677,8.0974,8.1824,1157332,0
14-04-1993,8.1399,8.1824,7.8934,7.9359,1770916,0
15-04-1993,7.9359,8.055,7.8083,8.0123,1275722,0
16-04-1993,8.1824,8.2251,8.055,8.1824,575610,0
19-04-1993,8.2677,8.3525,8.0123,8.0974,477326,0
20-04-1993,8.1399,8.1399,7.9699,8.0974,521061,0
21-04-1993,8.1824,8.1824,8.0123,8.055,504364,0
22-04-1993,8.1399,8.1824,7.9699,8.055,804396,0
23-04-1993,8.0123,8.0974,7.9359,8.0123,697643,0
26-04-1993,7.8934,7.9699,7.8509,7.9359,572081,0
27-04-1993,7.9359,8.2251,7.9359,8.1399,889747,0
28-04-1993,8.2677,8.2677,8.1399,8.2251,512949,0
29-04-1993,8.3101,8.3525,8.2677,8.3525,418655,0
30-04-1993,8.3951,8.4293,8.3101,8.3525,291212,0
03-05-1993,8.2761,8.3188,8.1909,8.1909,409252,0
04-05-1993,8.1486,8.2761,8.1061,8.1486,649208,0
05-05-1993,8.1909,8.2336,8.1061,8.1486,622399,0
06-05-1993,8.1061,8.1061,7.9444,7.9784,838253,0
07-05-1993,7.9444,8.0636,7.9444,7.9784,687180,0
10-05-1993,7.9784,8.1909,7.9444,8.021,576668,0
11-05-1993,8.1061,8.1061,7.9444,8.021,720805,0
12-05-1993,7.9784,8.0636,7.9444,8.021,331071,0
13-05-1993,7.9784,7.9784,7.8169,7.8595,688474,0
14-05-1993,7.8595,7.9444,7.8169,7.9444,854128,0
17-05-1993,7.9444,7.9444,7.8595,7.9019,321665,0
18-05-1993,7.9784,7.9784,7.8595,7.9019,791934,0
19-05-1993,7.8169,7.9784,7.8169,7.9784,1064687,0
20-05-1993,8.0636,8.1486,8.021,8.0636,743967,0
21-05-1993,8.1061,8.1909,7.9444,8.0636,548336,0
24-05-1993,8.021,8.021,7.9019,7.9444,494136,0
25-05-1993,7.9019,7.9444,7.8169,7.9019,734564,0
26-05-1993,7.8595,7.9444,7.8169,7.9444,1111011,0
27-05-1993,7.9019,7.9784,7.8595,7.9444,686239,0
28-05-1993,8.021,8.0636,7.9019,7.9784,684476,0
01-06-1993,7.9784,8.1486,7.9444,8.021,388794,0
02-06-1993,8.021,8.1909,8.021,8.1486,539868,0
03-06-1993,8.1061,8.1486,8.021,8.0636,535167,0
04-06-1993,7.9784,8.021,7.9019,7.9444,502013,0
07-06-1993,7.9444,7.9444,7.8595,7.9019,559856,0
08-06-1993,7.8595,7.9784,7.8595,7.9784,460157,0
09-06-1993,8.021,8.1486,7.9784,8.1486,405136,0
10-06-1993,8.0636,8.1486,8.0636,8.1061,390559,0
11-06-1993,8.1061,8.1486,8.0636,8.0636,398670,0
14-06-1993,8.1486,8.1486,8.0636,8.0636,231021,0
15-06-1993,8.021,8.0636,7.9444,7.9784,379743,0
16-06-1993,8.021,8.1486,7.9444,8.1486,411952,0
17-06-1993,8.0636,8.1061,7.9019,8.021,408664,0
18-06-1993,8.021,8.0636,7.9019,7.9444,674247,0
21-06-1993,7.9784,8.1061,7.9444,8.1061,471678,0
22-06-1993,8.1061,8.1486,8.021,8.0636,414896,0
23-06-1993,8.1061,8.1061,7.9444,7.9784,553154,0
24-06-1993,7.9444,7.9784,7.9019,7.9444,392557,0
25-06-1993,7.9784,8.021,7.9444,7.9444,359403,0
28-06-1993,7.9784,7.9784,7.8595,7.8595,1630425,0
29-06-1993,7.8595,7.9019,7.7743,7.7743,1345911,0
30-06-1993,7.8169,7.9784,7.8169,7.9019,1287834,0
01-07-1993,7.8595,7.8595,7.7318,7.7318,961463,0
02-07-1993,7.689,7.7743,7.689,7.689,1908709,0
06-07-1993,7.7743,7.8595,7.6042,7.6042,1766920,0
07-07-1993,7.3576,7.7743,7.3576,7.6468,1363780,0
08-07-1993,7.8595,7.9444,7.8595,7.9444,1201886,0
09-07-1993,7.9444,7.9784,7.8169,7.8595,868704,0
12-07-1993,7.8595,8.0636,7.8169,8.021,552802,0
13-07-1993,7.9784,7.9784,7.8169,7.8595,697176,0
14-07-1993,7.8595,7.9019,7.7743,7.8169,753607,0
15-07-1993,7.8169,7.9019,7.7318,7.9019,789935,0
16-07-1993,7.8169,7.8169,7.6468,7.6468,2131608,0
19-07-1993,7.689,7.7318,7.6468,7.6468,1001086,0
20-07-1993,7.6468,7.7318,7.5617,7.6042,1706255,0
21-07-1993,7.6042,7.8595,7.6042,7.7743,980508,0
22-07-1993,7.7743,7.8169,7.7318,7.7318,1118534,0
23-07-1993,7.7318,8.0636,7.7318,7.9784,842016,0
26-07-1993,7.9444,8.0636,7.8169,7.9019,774066,0
27-07-1993,7.9019,7.9444,7.7743,7.8595,627573,0
28-07-1993,7.8595,7.9019,7.8169,7.8595,577021,0
29-07-1993,7.9019,7.9019,7.8595,7.8595,546099,0
30-07-1993,7.8595,7.9019,7.7743,7.8595,387148,0
02-08-1993,7.8253,7.8676,7.7404,7.7828,554449,0
03-08-1993,7.7404,7.8253,7.6977,7.7404,728214,0
04-08-1993,7.7828,7.8253,7.7404,7.7828,439115,0
05-08-1993,7.7828,7.8253,7.7404,7.8253,353642,0
06-08-1993,7.8253,7.8676,7.7828,7.8253,641213,0
09-08-1993,7.8676,7.9102,7.7404,7.7828,533168,0
10-08-1993,7.7404,7.8676,7.7404,7.8253,499075,0
11-08-1993,7.8253,7.8253,7.7404,7.7828,695408,0
12-08-1993,7.6977,7.8253,7.6977,7.7828,1239391,0
13-08-1993,7.7828,7.7828,7.7404,7.7828,855181,0
16-08-1993,7.7828,7.8253,7.7404,7.7828,472151,0
17-08-1993,8.1399,8.4634,8.1399,8.3188,864002,0
18-08-1993,8.4121,8.5056,8.3696,8.5056,829673,0
19-08-1993,8.5056,8.5993,8.4634,8.5056,778650,0
20-08-1993,8.5569,8.5569,8.3188,8.4121,1091731,0
23-08-1993,8.3696,8.3696,8.1399,8.1399,635803,0
24-08-1993,8.1399,8.2336,8.1399,8.1824,741495,0
25-08-1993,8.2336,8.3188,8.1824,8.2336,854128,0
26-08-1993,8.2336,8.3696,8.1824,8.3696,1026718,0
27-08-1993,8.2761,8.4121,8.2336,8.2761,961933,0
30-08-1993,8.2336,8.3188,8.2336,8.2336,457805,0
31-08-1993,8.2336,8.5056,8.2336,8.5056,1175320,0
01-09-1993,8.4634,8.4634,8.3696,8.4634,626048,0
02-09-1993,8.4634,8.6934,8.4634,8.6504,945945,0
03-09-1993,8.6504,8.88,8.6504,8.7348,857184,0
07-09-1993,8.7348,8.8299,8.6934,8.7348,516357,0
08-09-1993,8.6934,8.7348,8.5993,8.6934,356465,0
09-09-1993,8.5993,8.6934,8.5993,8.6504,317078,0
10-09-1993,8.5569,8.7348,8.5569,8.6934,460041,0
13-09-1993,8.6934,8.7865,8.6934,8.7348,983332,0
14-09-1993,8.7348,8.8299,8.7348,8.7865,467681,0
15-09-1993,8.7865,8.88,8.7348,8.8299,570084,0
16-09-1993,8.8299,8.9214,8.8299,8.88,486610,0
17-09-1993,8.7348,8.88,8.7348,8.88,1174026,0
20-09-1993,8.8299,8.9214,8.7865,8.8299,716572,0
21-09-1993,8.8299,8.88,8.6504,8.6504,728801,0
22-09-1993,8.6934,8.7348,8.5569,8.5569,444877,0
23-09-1993,8.5569,8.5569,8.5056,8.5569,523173,0
24-09-1993,8.5569,8.5569,8.4121,8.5056,382093,0
27-09-1993,8.5056,8.5993,8.4634,8.5993,638976,0
28-09-1993,8.5569,8.5569,8.3188,8.4121,890926,0
29-09-1993,8.3188,8.3696,8.2336,8.2761,675892,0
30-09-1993,8.2761,8.3188,8.2336,8.2761,594889,0
01-10-1993,8.2336,8.3188,8.2336,8.2761,384093,0
04-10-1993,8.2336,8.2761,8.1399,8.1824,526701,0
05-10-1993,8.1824,8.2761,8.1824,8.2336,863650,0
06-10-1993,8.2336,8.2761,8.1824,8.1824,489079,0
07-10-1993,8.2336,8.2336,8.1399,8.1399,991564,0
08-10-1993,8.2336,8.2761,8.1824,8.2336,428414,0
11-10-1993,8.2761,8.4121,8.2761,8.3696,252065,0
12-10-1993,8.4634,8.5056,8.3188,8.3188,484142,0
13-10-1993,8.4634,8.4634,8.3188,8.3188,421478,0
14-10-1993,8.2336,8.5056,8.1824,8.3188,1093373,0
15-10-1993,8.4121,8.5056,8.0891,8.3188,1161800,0
18-10-1993,8.2761,8.2761,8.0891,8.1824,1186253,0
19-10-1993,8.1824,8.2336,8.1399,8.1824,656614,0
20-10-1993,8.2336,8.2336,8.0466,8.1824,622283,0
21-10-1993,8.1399,8.2761,8.0891,8.0891,432883,0
22-10-1993,8.1824,8.2761,7.9954,8.1824,553742,0
25-10-1993,8.2336,8.3188,8.0891,8.1824,721040,0
26-10-1993,8.1824,8.3696,8.1824,8.3696,563854,0
